site	qk	fk
16775	0.729	0.058
16776	0.833	0.802
16777	0.896	0.919
16778	0.708	0.186
16779	0.875	0.344
16780	0.771	0.176
16781	0.875	0.565
16782	0.75	0.351
16783	0.854	0.521
16784	0.854	0.843
16785	0.792	0.647
16786	0.771	0.881
16787	0.75	0.231
16788	0.667	0.567
16789	0.708	0.465
16790	0.896	0.583
16791	0.771	0.385
16792	0.771	0.644
16793	0.708	0.608
16794	0.917	0.889
16795	0.792	0.652
16796	0.896	0.544
16797	0.875	0.762
16798	0.854	0.729
16799	0.896	0.874
16800	0.75	0.406
16801	0.75	0.278
16802	0.813	0.913
16803	0.729	0.338
16804	0.833	0.362
16805	0.896	0.852
16806	0.729	0.542
16807	0.667	0.183
16808	0.75	0.013
16809	0.729	0.149
16810	0.708	0.177
16811	0.833	0.492
16812	0.792	0.331
16813	0.771	0.759
16814	0.771	0.357
16815	0.771	0.578
16816	0.938	0.811
16817	0.833	0.891
16818	0.646	0.667
16819	0.854	0.586
16820	0.813	0.017
16821	0.75	0.926
16822	0.792	0.725
16823	0.854	0.889
16824	0.792	0.772
16825	0.729	0.306
16826	0.75	0.099
16827	0.729	0.286
16828	0.792	0.769
16829	0.708	0.12
16830	0.708	0.827
16831	0.896	0.972
16832	0.75	0.232
16833	0.792	0.529
16834	0.729	0.243
16835	0.688	0.111
16836	0.938	0.924
16837	0.729	0.421
16838	0.813	0.241
16840	0.833	0.834
16841	0.958	0.763
16842	0.792	0.389
16843	0.771	0.683
16844	0.875	0.975
16845	0.938	0.833
16846	0.771	0.347
16847	0.854	0.129
16848	0.875	0.649
16849	0.854	0.564
16850	0.875	0.048
16851	0.792	0.816
16852	0.896	0.875
16853	0.813	0.168
16854	0.875	0.475
16855	0.75	0.747
16856	0.896	0.696
16857	0.792	0.282
16858	0.917	0.92
16859	0.896	0.61
16860	0.792	0.934
16861	0.875	0.637
16862	0.708	0.34
16863	0.875	0.78
16864	0.833	0.253
16865	0.854	0.289
16866	0.833	0.045
16867	0.792	0.432
16868	0.875	0.138
16869	0.583	0.156
16870	0.813	0.645
16871	0.896	0.334
16872	0.792	0.775
16873	0.854	0.884
16874	0.854	0.113
16875	0.813	0.847
16876	0.792	0.131
16877	0.708	0.243
16878	0.708	0.518
16879	0.729	0.258
16880	0.938	0.54
16881	0.917	0.743
16882	0.75	0.695
16883	0.875	0.59
16884	0.875	0.551
16885	0.729	0.279
16886	0.813	0.407
16887	0.875	0.364
16888	0.771	0.12
16889	0.792	0.616
16890	0.771	0.568
16891	0.813	0.3
16892	0.833	0.835
16893	0.833	0.816
16894	0.792	0.505
16895	0.875	0.622
16896	0.833	0.825
16897	0.833	0.335
16898	0.813	0.356
16899	0.854	0.786
16900	0.896	0.82
16901	0.854	0.927
16902	0.833	0.809
16903	0.792	0.08
16904	0.813	0.337
16905	0.813	0.594
16906	0.854	0.933
16907	0.875	0.813
16908	0.771	0.429
16909	0.854	0.296
16910	0.708	0.286
16911	0.854	0.58
16912	0.854	0.346
16913	0.958	0.861
16914	0.854	0.201
16915	0.771	0.762
16916	0.813	0.665
16917	0.729	0.081
16918	0.813	0.462
16919	0.771	0.876
16920	0.792	0.557
16921	0.813	0.412
16922	0.896	0.874
16923	0.792	0.784
16924	0.75	0.107
16925	0.896	0.947
16926	0.854	0.354
16927	0.875	0.656
16928	0.854	0.887
16929	0.75	0.048
16930	0.854	0.759
16931	0.729	0.525
16932	0.813	0.1
16933	0.854	0.372
16934	0.833	0.276
16935	0.813	0.635
16936	0.833	0.566
16937	0.792	0.544
16938	0.833	0.412
16939	0.771	0.114
16940	0.75	0.089
16941	0.792	0.034
16942	0.896	0.499
16943	0.729	0.332
16944	0.833	0.392
16945	0.917	0.511
16946	0.854	0.449
16947	0.854	0.847
16948	0.833	0.659
16949	0.875	0.97
16950	0.854	0.195
16951	0.896	0.733
16952	0.833	0.613
16953	0.813	0.552
16954	0.688	0.679
16955	0.917	0.99
16956	0.688	0.138
16957	0.792	0.012
16958	0.833	0.796
16959	0.875	0.096
16960	0.875	0.775
16961	0.833	0.602
16962	0.75	0.423
16963	0.854	0.7
16964	0.792	0.06
16965	0.833	0.386
16966	0.917	0.199
16967	0.792	0.418
16968	0.958	0.902
16969	0.813	0.129
16970	0.875	0.052
16971	0.792	0.397
16972	0.854	0.115
16973	0.875	0.426
16974	0.875	0.191
16975	0.792	0.48
16976	0.771	0.443
16977	0.833	0.709
16978	0.854	0.057
16979	0.667	0.342
16980	0.646	0.113
16981	0.833	0.39
16982	0.792	0.125
16983	0.771	0.28
16984	0.875	0.671
16985	0.854	0.34
16986	0.813	0.964
16987	0.813	0.774
16988	0.917	0.567
16989	0.854	0.711
16990	0.708	0.404
16991	0.833	0.697
16992	0.771	0.195
16993	0.854	0.818
16994	0.813	0.831
16995	0.854	0.637
16996	0.833	0.757
16997	0.854	0.957
16998	0.833	0.855
16999	0.813	0.387
17000	0.875	0.024
17001	0.792	0.569
17002	0.813	0.714
17003	0.833	0.68
17004	0.854	0.808
17005	0.667	0.519
17006	0.771	0.511
17007	0.771	0.508
17008	0.813	0.538
17009	0.958	0.687
17010	0.875	0.519
17011	0.813	0.145
17012	0.875	0.618
17013	0.875	0.835
17014	0.813	0.299
17015	0.813	0.857
17016	0.729	0.028
17017	0.75	0.968
17018	0.833	0.269
17019	0.688	0.325
17020	0.729	0.325
17021	0.854	0.28
17022	0.833	0.665
17023	0.875	0.353
17024	0.833	0.327
17025	0.875	0.924
17026	0.75	0.276
17027	0.854	0.674
17028	0.875	0.426
17029	0.896	0.683
17030	0.854	0.436
17031	0.833	0.269
17032	0.833	0.125
17033	0.875	0.773
17034	0.75	0.506
17035	0.75	0.761
17036	0.833	0.445
17037	0.833	0.027
17038	0.625	0.055
17039	0.813	0.608
17040	0.854	0.38
17041	0.792	0.552
17042	0.854	0.621
17043	0.813	0.8
17044	0.75	0.777
17045	0.833	0.793
17046	0.917	0.542
17047	0.833	0.462
17048	0.896	0.259
17049	0.854	0.512
17050	0.917	0.864
17051	0.938	0.97
17052	0.771	0.29
17053	0.875	0.83
17054	0.813	0.839
17055	0.75	0.043
17056	0.75	0.151
17057	0.917	0.882
17058	0.75	0.267
17059	0.833	0.922
17060	0.729	0.404
17061	0.771	0.628
17062	0.792	0.088
17063	0.771	0.693
17064	0.854	0.869
17065	0.854	0.172
17066	0.792	0.772
17067	0.854	0.838
17068	0.75	0.417
17069	0.833	0.672
17070	0.75	0.5
17071	0.771	0.466
17072	0.854	0.777
17073	0.875	0.415
17074	0.854	0.473
17075	0.833	0.754
17076	0.833	0.067
17077	0.813	0.807
17078	0.833	0.488
17079	0.896	0.462
17080	0.833	0.801
17081	0.833	0.534
17082	0.75	0.084
17083	0.938	0.47
17084	0.708	0.465
17085	0.792	0.704
17086	0.813	0.47
17087	0.896	0.603
17088	0.688	0.281
17089	0.813	0.183
17090	0.813	0.102
17091	0.729	0.186
17092	0.833	0.181
17093	0.854	0.34
17094	0.771	0.415
17095	0.917	0.441
17096	0.854	0.477
17097	0.688	0.108
17098	0.875	0.904
17099	0.875	0.62
17100	0.938	0.178
17101	0.813	0.753
17102	0.813	0.187
17103	0.854	0.697
17104	0.833	0.813
17105	0.771	0.086
17106	0.854	0.525
17107	0.854	0.256
17108	0.896	0.422
17109	0.833	0.254
17110	0.792	0.764
17111	0.688	0.104
17112	0.813	0.709
17113	0.833	0.655
17114	0.854	0.592
17115	0.792	0.538
17116	0.896	0.568
17117	0.792	0.311
17118	0.729	0.085
17119	0.75	0.088
17120	0.854	0.937
17121	0.875	0.324
17122	0.875	0.576
17123	0.833	0.147
17124	0.875	0.913
17125	0.896	0.769
17126	0.729	0.212
17127	0.854	0.195
17128	0.813	0.165
17129	0.792	0.152
17130	0.771	0.583
17131	0.854	0.119
17132	0.896	0.279
17133	0.854	0.567
17134	0.813	0.394
17135	0.833	0.55
17136	0.813	0.7
17137	0.854	0.536
17138	0.896	0.728
17139	0.875	0.988
17140	0.792	0.749
17141	0.854	0.03
17142	0.833	0.858
17143	0.833	0.522
17144	0.813	0.467
17145	0.875	0.952
17146	0.854	0.558
17147	0.854	0.885
17148	0.875	0.684
17149	0.896	0.939
17150	0.792	0.299
17151	0.771	0.398
17152	0.917	0.828
17153	0.854	0.888
17154	0.896	0.674
17155	0.833	0.358
17156	0.833	0.692
17157	0.854	0.409
17158	0.938	0.813
17159	0.771	0.174
17160	0.75	0.076
17161	0.833	0.6
17162	0.854	0.722
17163	0.833	0.462
17164	0.875	0.657
17165	0.75	0.557
17166	0.833	0.563
17167	0.896	0.469
17168	0.813	0.012
17169	0.792	0.417
17170	0.854	0.676
17171	0.833	0.536
17172	0.938	0.847
17173	0.833	0.33
17174	0.792	0.314
17175	0.917	0.683
17176	0.75	0.369
17177	0.792	0.182
17178	0.917	0.669
17179	0.813	0.725
17180	0.896	0.607
17181	0.813	0.065
17182	0.875	0.305
17183	0.729	0.792
17184	0.854	0.711
17185	0.833	0.829
17186	0.771	0.116
17187	0.792	0.931
17188	0.875	0.226
17189	0.729	0.126
17190	0.979	0.859
17191	0.813	0.916
17192	0.771	0.029
17193	0.792	0.433
17194	0.792	0.851
17195	0.875	0.553
17196	0.896	0.537
17197	0.854	0.748
17198	0.854	0.392
17199	0.792	0.553
17200	0.75	0.222
17201	0.813	0.183
17202	0.813	0.477
17203	0.833	0.578
17204	0.813	0.207
17205	0.771	0.051
17206	0.958	0.429
17207	0.917	0.965
17208	0.833	0.889
17209	0.833	0.299
17210	0.875	0.522
17211	0.771	0.319
17212	0.854	0.676
17213	0.833	0.232
17214	0.771	0.29
17215	0.688	0.266
17216	0.813	0.42
17217	0.771	0.448
17218	0.854	0.206
17219	0.813	0.121
17220	0.792	0.244
17221	0.896	0.441
17222	0.875	0.644
17223	0.875	0.742
17224	0.854	0.226
17225	0.875	0.017
17226	0.833	0.335
17227	0.813	0.089
17228	0.875	0.016
17229	0.729	0.122
17230	0.833	0.418
17231	0.833	0.496
17232	0.896	0.318
17233	0.75	0.022
17234	0.938	0.919
17235	0.833	0.664
17236	0.813	0.954
17237	0.938	0.76
17238	0.896	0.972
17239	0.771	0.254
17240	0.813	0.347
17241	0.854	0.914
17242	0.833	0.226
17243	0.854	0.918
17244	0.854	0.959
17245	0.875	0.519
17246	0.917	0.736
17247	0.833	0.851
17248	0.771	0.283
17249	0.75	0.073
17250	0.833	0.87
17251	0.771	0.027
17252	0.833	0.671
17253	0.875	0.573
17254	0.771	0.075
17255	0.729	0.02
17256	0.917	0.838
17257	0.875	0.815
17258	0.854	0.695
17259	0.813	0.525
17260	0.75	0.145
17261	0.896	0.821
17262	0.917	0.451
17263	0.875	0.734
17264	0.833	0.254
17265	0.854	0.269
17266	0.792	0.539
17267	0.833	0.368
17268	0.833	0.76
17269	0.833	0.684
17270	0.875	0.824
17271	0.771	0.167
17272	0.792	0.81
17273	0.729	0.97
17274	0.833	0.134
17275	0.813	0.3
17276	0.688	0.048
17277	0.813	0.49
17278	0.729	0.122
17279	0.854	0.291
17280	0.833	0.481
17281	0.813	0.399
17282	0.854	0.858
17283	0.75	0.413
17284	0.854	0.291
17285	0.813	0.131
17286	0.708	0.182
17287	0.875	0.13
17288	0.833	0.472
17289	0.792	0.902
17290	0.813	0.347
17291	0.875	0.508
17292	0.896	0.932
17293	0.875	0.918
17294	0.917	0.769
17295	0.729	0.321
17296	0.896	0.678
17297	0.792	0.087
17298	0.708	0.338
17299	0.833	0.562
17300	0.854	0.908
17301	0.875	0.527
17302	0.896	0.827
17303	0.917	0.652
17304	0.833	0.944
17305	0.813	0.262
17306	0.833	0.751
17307	0.917	0.841
17308	0.854	0.518
17309	0.833	0.677
17310	0.875	0.207
17311	0.771	0.369
17312	0.938	0.836
17313	0.813	0.202
17314	0.771	0.492
17315	0.833	0.282
17316	0.896	0.624
17317	0.688	0.062
17318	0.854	0.93
17319	0.833	0.707
17320	0.771	0.192
17321	0.729	0.13
17322	0.813	0.88
17323	0.792	0.638
17324	0.813	0.279
17325	0.729	0.398
17326	0.833	0.977
17327	0.771	0.16
17328	0.813	0.573
17329	0.75	0.664
17330	0.854	0.371
17331	0.792	0.182
17332	0.896	0.833
17333	0.854	0.347
17334	0.792	0.141
17335	0.729	0.565
17336	0.792	0.305
17337	0.896	0.37
17338	0.729	0.603
17339	0.792	0.439
17340	0.75	0.301
17341	0.771	0.085
17342	0.75	0.028
17343	0.875	0.84
17344	0.854	0.474
17345	0.813	0.771
17346	0.771	0.46
17347	0.896	0.355
17348	0.792	0.746
17349	0.75	0.424
17350	0.729	0.083
17351	0.833	0.813
17352	0.896	0.899
17353	0.833	0.42
17354	0.875	0.52
17355	0.688	0.21
17356	0.813	0.579
17357	0.896	0.747
17358	0.917	0.943
17359	0.833	0.323
17360	0.896	0.897
17361	0.917	0.922
17362	0.729	0.314
17363	0.917	0.931
17364	0.896	0.363
17365	0.875	0.43
17366	0.729	0.96
17367	0.854	0.184
17368	0.75	0.86
17369	0.792	0.473
17370	0.854	0.152
17371	0.729	0.092
17372	0.813	0.779
17373	0.875	0.505
17374	0.854	0.793
17375	0.833	0.432
17376	0.896	0.938
17377	0.854	0.447
17378	0.896	0.88
17379	0.875	0.71
17380	0.896	0.565
17381	0.875	0.838
17382	0.792	0.251
17383	0.875	0.358
17384	0.875	0.945
17385	0.792	0.129
17386	0.813	0.237
17387	0.771	0.443
17388	0.917	0.344
17389	0.854	0.586
17390	0.958	0.85
17391	0.792	0.106
17392	0.938	0.933
17393	0.896	0.676
17394	0.813	0.559
17395	0.708	0.078
17396	0.833	0.271
17397	0.833	0.413
17398	0.938	0.338
17399	0.813	0.29
17400	0.833	0.1
17401	0.917	0.797
17402	0.708	0.158
17403	0.771	0.602
17404	0.813	0.607
17405	0.875	0.787
17406	0.875	0.15
17407	0.792	0.194
17408	0.833	0.631
17409	0.854	0.7
17410	0.75	0.076
17411	0.917	0.968
17412	0.708	0.49
17413	0.875	0.827
17414	0.75	0.17
17415	0.729	0.674
17416	0.792	0.258
17417	0.833	0.069
17418	0.958	0.165
17419	0.813	0.292
17420	0.833	0.953
17421	0.708	0.076
17422	0.813	0.243
17423	0.813	0.621
17424	0.792	0.515
17425	0.896	0.987
17426	0.833	0.027
17427	0.833	0.294
17428	0.75	0.327
17429	0.854	0.366
17430	0.875	0.562
17431	0.792	0.141
17432	0.792	0.157
17433	0.792	0.055
17434	0.708	0.175
17435	0.854	0.308
17436	0.875	0.036
17437	0.771	0.191
17438	0.833	0.312
17439	0.917	0.224
17440	0.917	0.774
17441	0.854	0.535
17442	0.896	0.391
17443	0.771	0.037
17444	0.875	0.546
17445	0.833	0.458
17446	0.875	0.81
17447	0.875	0.986
17448	0.792	0.659
17449	0.75	0.737
17450	0.833	0.215
17451	0.75	0.615
17452	0.854	0.125
17453	0.896	0.889
17454	0.875	0.311
17455	0.792	0.752
17456	0.771	0.477
17457	0.917	0.803
17458	0.917	0.53
17459	0.958	0.879
17460	0.75	0.245
17461	0.896	0.946
17462	0.833	0.24
17463	0.833	0.75
17464	0.938	0.406
17465	0.875	0.807
17466	0.917	0.467
17467	0.813	0.068
17468	0.688	0.246
17469	0.771	0.103
17470	0.771	0.078
17471	0.771	0.162
17472	0.771	0.047
17473	0.917	0.945
17474	0.896	0.12
17475	0.875	0.377
17476	0.896	0.75
17477	0.875	0.471
17478	0.813	0.302
17479	0.792	0.106
17480	0.771	0.653
17481	0.792	0.686
17482	0.792	0.858
17483	0.833	0.279
17484	0.813	0.081
17485	0.938	0.916
17486	0.771	0.129
17487	0.938	0.977
17488	0.813	0.271
17489	0.813	0.479
17490	0.833	0.759
17491	0.833	0.303
17492	0.854	0.543
17493	0.813	0.318
17494	0.813	0.89
17495	0.979	0.945
17496	0.75	0.023
17497	0.854	0.872
17498	0.667	0.278
17499	0.854	0.618
17500	0.729	0.174
17501	0.833	0.324
17502	0.792	0.039
17503	0.854	0.647
17504	0.896	0.182
17505	0.813	0.515
17506	0.771	0.016
17507	0.771	0.382
17508	0.792	0.273
17509	0.875	0.298
17510	0.813	0.79
17511	0.917	0.858
17512	0.875	0.63
17513	0.896	0.834
17514	0.833	0.636
17515	0.854	0.669
17516	0.875	0.677
17517	0.833	0.928
17518	0.771	0.324
17519	0.708	0.161
17520	0.854	0.618
17521	0.813	0.212
17522	0.917	0.828
17523	0.875	0.879
17524	0.833	0.165
17525	0.792	0.155
17526	0.833	0.239
17527	0.75	0.13
17528	0.917	0.361
17529	0.854	0.263
17530	0.792	0.266
17531	0.813	0.239
17532	0.875	0.713
17533	0.896	0.863
17534	0.854	0.946
17535	0.896	0.564
17536	0.938	0.949
17537	0.792	0.213
17538	0.833	0.24
17539	0.813	0.266
17540	0.813	0.103
17541	0.792	0.731
17542	0.75	0.477
17543	0.896	0.956
17544	0.813	0.066
17545	0.875	0.582
17546	0.917	0.821
17547	0.938	0.64
17548	0.813	0.872
17549	0.833	0.47
17550	0.896	0.706
17551	0.896	0.585
17552	0.833	0.474
17553	0.729	0.41
17554	0.833	0.096
17555	0.875	0.632
17556	0.896	0.76
17557	0.75	0.106
17558	0.833	0.667
17559	0.958	0.974
17560	0.854	0.147
17561	0.917	0.612
17562	0.938	0.601
17563	0.938	0.681
17564	0.875	0.552
17565	0.833	0.691
17566	0.75	0.134
17567	0.875	0.89
17568	0.833	0.743
17569	0.875	0.669
17570	0.917	0.647
17571	0.813	0.44
17572	0.917	0.905
17573	0.854	0.753
17574	0.833	0.617
17575	0.979	0.837
17576	0.938	0.38
17577	0.854	0.885
17578	0.708	0.562
17579	0.813	0.453
17580	0.813	0.546
17581	0.854	0.263
17582	0.958	0.862
17583	0.792	0.529
17584	0.958	0.933
17585	0.792	0.391
17586	0.833	0.664
17587	0.854	0.835
17588	0.896	0.08
17589	0.75	0.291
17590	0.792	0.261
17591	0.854	0.733
17592	0.813	0.474
17593	0.875	0.48
17594	0.833	0.626
17595	0.792	0.146
17596	0.854	0.81
17597	0.938	0.936
17598	0.896	0.813
17599	0.813	0.203
17600	0.979	0.92
17601	0.875	0.873
17602	0.771	0.564
17603	0.792	0.266
17604	0.708	0.19
17605	0.771	0.289
17606	0.875	0.64
17607	0.979	0.666
17608	0.958	0.228
17609	0.875	0.87
17610	0.896	0.618
17611	0.875	0.885
17612	0.938	0.438
17613	0.729	0.719
17614	0.771	0.312
17615	0.917	0.96
17616	0.875	0.769
17617	0.771	0.098
17618	0.771	0.687
17619	0.792	0.377
17620	0.75	0.29
17621	0.833	0.794
17622	0.896	0.978
17623	0.833	0.685
17624	0.833	0.546
17625	0.917	0.803
17626	0.75	0.705
17627	0.854	0.102
17628	0.833	0.301
17629	0.917	0.896
17630	0.875	0.394
17631	0.854	0.886
17632	0.875	0.782
17633	0.792	0.318
17634	0.854	0.36
17635	0.875	0.247
17636	0.833	0.307
17637	0.875	0.896
17638	0.875	0.458
17639	0.854	0.949
17640	0.792	0.073
17641	0.875	0.73
17642	0.792	0.524
17643	0.833	0.175
17644	0.875	0.61
17645	0.854	0.698
17646	0.813	0.887
17647	0.833	0.342
17648	0.875	0.603
17649	0.917	0.393
17650	0.75	0.243
17651	0.792	0.506
17652	0.896	0.928
17653	0.854	0.662
17654	0.813	0.317
17655	0.813	0.151
17656	0.729	0.035
17657	0.875	0.599
17658	0.896	0.762
17659	0.813	0.574
17660	0.938	0.956
17661	0.75	0.201
17662	0.917	0.068
17663	0.896	0.829
17664	0.813	0.545
17665	0.938	0.815
17666	0.792	0.019
17667	0.792	0.617
17668	0.729	0.753
17669	0.833	0.576
17670	0.958	0.967
17671	0.875	0.635
17672	0.938	0.965
17673	0.729	0.318
17674	0.854	0.748
17675	0.917	0.462
17676	0.896	0.369
17677	0.792	0.2
17678	0.875	0.319
17679	0.75	0.183
17680	0.917	0.781
17681	0.896	0.192
17682	0.875	0.744
17683	0.875	0.911
17684	0.854	0.065
17685	0.792	0.182
17686	0.875	0.141
17687	0.875	0.549
17688	0.875	0.215
17689	0.813	0.651
17690	0.792	0.447
17691	0.938	0.807
17692	0.688	0.036
17693	0.792	0.676
17694	0.938	0.944
17695	0.833	0.093
17696	0.792	0.34
17697	0.896	0.813
17698	0.854	0.21
17699	0.792	0.59
17700	0.75	0.38
17701	0.792	0.262
17702	0.833	0.784
17703	0.813	0.508
17704	0.875	0.69
17705	0.938	0.859
17706	0.938	0.79
17707	0.875	0.53
17708	0.792	0.462
17709	0.896	0.985
17710	0.771	0.424
17711	0.875	0.651
17712	0.813	0.325
17713	0.813	0.305
17714	0.875	0.64
17715	0.833	0.795
17716	0.958	0.796
17717	0.729	0.311
17718	0.917	0.984
17719	0.729	0.229
17720	0.771	0.428
17721	0.875	0.187
17722	0.792	0.626
17723	0.792	0.448
17724	0.792	0.043
17725	0.833	0.277
17726	0.708	0.376
17727	0.792	0.071
17728	0.917	0.369
17729	0.792	0.208
17730	0.708	0.065
17731	0.917	0.936
17732	0.708	0.026
17733	0.896	0.543
17734	0.854	0.346
17735	0.833	0.849
17736	0.917	0.394
17737	0.875	0.713
17738	0.875	0.08
17739	0.875	0.276
17740	0.833	0.864
17741	0.771	0.062
17742	0.833	0.41
17743	0.917	0.946
17744	0.938	0.883
17745	0.813	0.037
17746	0.875	0.276
17747	0.938	0.821
17748	0.75	0.516
17749	0.792	0.096
17750	0.792	0.29
17751	0.75	0.061
17752	0.938	0.599
17753	0.708	0.421
17754	0.771	0.286
17755	0.958	0.987
17756	0.771	0.359
17757	0.875	0.225
17758	0.833	0.15
17759	0.813	0.859
17760	0.833	0.184
17761	0.771	0.657
17762	0.833	0.422
17763	0.75	0.409
17764	0.833	0.343
17765	0.813	0.379
17766	0.896	0.612
17767	0.833	0.751
17768	0.792	0.534
17769	0.917	0.041
17770	0.729	0.213
17771	0.792	0.058
17772	0.771	0.283
17773	0.854	0.703
17774	0.708	0.013
17775	0.896	0.417
17776	0.771	0.282
17777	0.896	0.824
17778	0.896	0.231
17779	0.75	0.279
17780	0.833	0.588
17781	0.854	0.063
17782	0.854	0.308
17783	0.896	0.847
17784	0.833	0.525
17785	0.938	0.856
17786	0.896	0.626
17787	0.917	0.511
17788	0.896	0.04
17789	0.813	0.397
17790	0.917	0.488
17791	0.833	0.267
17792	0.833	0.127
17793	0.917	0.577
17794	0.958	0.946
17795	0.854	0.514
17796	0.833	0.105
17797	0.792	0.317
17798	0.875	0.718
17799	0.938	0.454
17800	0.896	0.795
17801	0.875	0.672
17802	0.833	0.512
17803	0.833	0.548
17804	0.896	0.661
17805	0.896	0.628
17806	0.813	0.065
17807	0.938	0.716
17808	0.875	0.871
17809	0.854	0.391
17810	0.708	0.33
17811	0.75	0.189
17812	0.854	0.059
17813	0.771	0.042
17814	0.917	0.657
17815	0.813	0.068
17816	0.854	0.542
17817	0.875	0.068
17818	0.896	0.644
17819	0.854	0.897
17820	0.917	0.54
17821	0.917	0.873
17822	0.792	0.058
17823	0.896	0.258
17824	0.792	0.233
17825	0.854	0.201
17826	0.875	0.872
17827	0.917	0.247
17828	0.813	0.875
17829	0.854	0.171
17830	0.896	0.302
17831	0.833	0.105
17832	0.875	0.523
17833	0.875	0.948
17834	0.938	0.424
17835	0.896	0.832
17836	0.875	0.919
17837	0.854	0.791
17838	0.833	0.168
17839	0.854	0.196
17840	0.854	0.819
17841	0.938	0.471
17842	0.813	0.863
17843	0.896	0.158
17844	0.979	0.912
17845	0.854	0.705
17846	0.854	0.561
17847	0.854	0.233
17848	0.938	0.941
17849	0.938	0.818
17850	0.813	0.148
17851	0.854	0.88
17852	0.917	0.506
17853	0.854	0.841
17854	0.917	0.607
17855	0.896	0.27
17856	0.917	0.922
17857	0.875	0.359
17858	0.854	0.746
17859	0.875	0.834
17860	0.792	0.281
17861	0.896	0.195
17862	0.896	0.132
17863	0.896	0.925
17864	0.875	0.045
17865	0.729	0.205
17866	0.75	0.369
17867	0.938	0.843
17868	0.854	0.955
17869	0.854	0.669
17870	0.833	0.747
17871	0.708	0.06
17872	0.75	0.025
17873	0.854	0.809
17874	0.875	0.439
17875	0.833	0.233
17876	0.896	0.37
17877	0.875	0.76
17878	0.917	0.653
17879	0.854	0.298
17880	0.833	0.909
17881	0.938	0.838
17882	0.833	0.494
17883	0.917	0.989
17884	0.896	0.733
17885	0.854	0.779
17886	0.833	0.264
17887	0.938	0.055
17888	0.833	0.689
17889	0.917	0.531
17890	0.875	0.083
17891	0.875	0.633
17892	0.854	0.867
17893	0.792	0.349
17894	0.875	0.667
17895	0.854	0.134
17896	0.896	0.739
17897	0.854	0.21
17898	0.917	0.571
17899	0.896	0.737
17900	0.729	0.453
17901	0.792	0.217
17902	0.792	0.082
17903	0.833	0.034
17904	0.875	0.711
17905	0.896	0.877
17906	0.875	0.442
17907	0.938	0.657
17908	0.938	0.544
17909	0.813	0.517
17910	0.729	0.528
17911	0.917	0.774
17912	0.813	0.394
17913	0.875	0.532
17914	0.917	0.871
17915	0.75	0.628
17916	0.917	0.414
17917	0.875	0.549
17918	0.813	0.577
17919	0.854	0.66
17920	0.75	0.111
17921	0.792	0.196
17922	0.938	0.461
17923	0.792	0.768
17924	0.813	0.877
17925	0.833	0.462
17926	0.875	0.485
17927	0.833	0.327
17928	0.958	0.576
17929	0.875	0.296
17930	0.792	0.094
17931	0.771	0.138
17932	0.854	0.205
17933	0.813	0.311
17934	0.875	0.263
17935	0.792	0.27
17936	0.875	0.718
17937	0.792	0.037
17938	0.813	0.224
17939	0.792	0.252
17940	0.792	0.112
17941	0.792	0.155
17942	0.896	0.577
17943	0.854	0.412
17944	0.771	0.069
17945	0.938	0.959
17946	0.854	0.017
17947	0.833	0.025
17948	0.771	0.395
17949	0.792	0.025
17950	0.833	0.256
17951	0.917	0.74
17952	0.938	0.797
17953	0.875	0.066
17954	0.875	0.637
17955	0.917	0.098
17956	0.75	0.226
17957	0.938	0.094
17958	0.813	0.1
17959	0.854	0.495
17960	0.792	0.447
17961	0.917	0.623
17962	0.729	0.108
17963	0.917	0.012
17964	0.833	0.673
17965	0.833	0.891
17966	0.792	0.04
17967	0.938	0.393
17968	0.896	0.101
17969	0.833	0.282
17970	0.958	0.441
17971	0.792	0.218
17972	0.896	0.57
17973	0.896	0.22
17974	0.875	0.231
17975	0.833	0.792
17976	0.833	0.293
17977	0.958	0.508
17978	0.938	0.989
17979	0.792	0.361
17980	0.833	0.746
17981	0.875	0.792
17982	0.854	0.899
17983	0.854	0.632
17984	0.875	0.168
17985	0.958	0.352
17986	0.813	0.669
17987	0.958	0.924
17988	0.771	0.338
17989	0.854	0.646
17990	0.771	0.078
17991	0.833	0.195
17992	0.854	0.953
17993	0.854	0.701
17994	0.792	0.139
17995	0.854	0.545
17996	0.854	0.594
17997	0.875	0.463
17998	0.875	0.874
17999	0.833	0.299
18000	0.813	0.054
18001	0.813	0.011
18002	0.917	0.688
18003	0.875	0.883
18004	0.917	0.274
18005	0.854	0.123
18006	0.896	0.675
18007	0.854	0.291
18008	0.833	0.251
18009	0.771	0.464
18010	0.854	0.561
18011	0.896	0.679
18012	0.917	0.524
18013	0.896	0.968
18014	0.875	0.314
18015	0.938	0.884
18016	0.958	0.679
18017	0.875	0.313
18018	0.833	0.617
18019	0.813	0.434
18020	0.979	0.979
18021	0.833	0.675
18022	0.854	0.421
18023	0.813	0.318
18024	0.813	0.778
18025	0.896	0.883
18026	0.854	0.206
18027	0.938	0.722
18028	0.833	0.727
18029	0.896	0.96
18030	0.854	0.448
18031	0.875	0.988
